Country Name,Country Code,Series Name,Series Code,2022 [YR2022],2023 [YR2023]
Faroe Islands,FRO,"Population ages 0-14, male",SP.POP.0014.MA.IN,5632,5621
Faroe Islands,FRO,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,4919,4950
Faroe Islands,FRO,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,4673,4696
Fiji,FJI,"Population ages 80 and above, female",SP.POP.80UP.FE,4486,4624
Fiji,FJI,"Population ages 80 and above, male",SP.POP.80UP.MA,2283,2308
Fiji,FJI,"Population, total",SP.POP.TOTL,919422,924145
Fiji,FJI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.148,67.316
Fiji,FJI,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,9.299,9.255
Fiji,FJI,"Population ages 15-64, female",SP.POP.1564.FE.IN,304820,307394
Fiji,FJI,"Population ages 15-64, male",SP.POP.1564.MA.IN,302811,305052
Fiji,FJI,"Population ages 0-14, female",SP.POP.0014.FE.IN,125674,124554
Fiji,FJI,"Population ages 0-14, male",SP.POP.0014.MA.IN,129027,128525
Fiji,FJI,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,32660,33544
Fiji,FJI,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,24430,25075
Finland,FIN,"Population ages 80 and above, female",SP.POP.80UP.FE,207927,210031
Finland,FIN,"Population ages 80 and above, male",SP.POP.80UP.MA,121704,123309
Finland,FIN,"Population, total",SP.POP.TOTL,5556106,5583911
Finland,FIN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.18780488,81.68536585
Finland,FIN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,11.4,11
Finland,FIN,"Population ages 15-64, female",SP.POP.1564.FE.IN,1676441,1682584
Finland,FIN,"Population ages 15-64, male",SP.POP.1564.MA.IN,1743358,1750802
Finland,FIN,"Population ages 0-14, female",SP.POP.0014.FE.IN,413375,407615
Finland,FIN,"Population ages 0-14, male",SP.POP.0014.MA.IN,432317,426343
Finland,FIN,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,719805,734233
Finland,FIN,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,570810,582335
Fragile and conflict affected situations,FCS,"Population ages 80 and above, female",SP.POP.80UP.FE,3915706,3910165
Fragile and conflict affected situations,FCS,"Population ages 80 and above, male",SP.POP.80UP.MA,2167115,2193446
Fragile and conflict affected situations,FCS,"Population, total",SP.POP.TOTL,1036390026,1057033168
Fragile and conflict affected situations,FCS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,62.70227157,63.34994478
Fragile and conflict affected situations,FCS,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,8.828724986,8.333672635
Fragile and conflict affected situations,FCS,"Population ages 15-64, female",SP.POP.1564.FE.IN,294080043,301111170
Fragile and conflict affected situations,FCS,"Population ages 15-64, male",SP.POP.1564.MA.IN,291605440,298792066
Fragile and conflict affected situations,FCS,"Population ages 0-14, female",SP.POP.0014.FE.IN,201576860,204313178
Fragile and conflict affected situations,FCS,"Population ages 0-14, male",SP.POP.0014.MA.IN,207703232,210514157
Fragile and conflict affected situations,FCS,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,23747444,24197059
Fragile and conflict affected situations,FCS,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,17677010,18105539
France,FRA,"Population ages 80 and above, female",SP.POP.80UP.FE,2651192,2667562
France,FRA,"Population ages 80 and above, male",SP.POP.80UP.MA,1524368,1551908
France,FRA,"Population, total",SP.POP.TOTL,68184457,68372286
France,FRA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.12926829,82.92926829
France,FRA,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,9.9,9.2
France,FRA,"Population ages 15-64, female",SP.POP.1564.FE.IN,21196675,21195089
France,FRA,"Population ages 15-64, male",SP.POP.1564.MA.IN,20798974,20830675
France,FRA,"Population ages 0-14, female",SP.POP.0014.FE.IN,5668085,5602427
France,FRA,"Population ages 0-14, male",SP.POP.0014.MA.IN,5944694,5873710
France,FRA,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,8278591,8435352
France,FRA,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,6297439,6435034
French Polynesia,PYF,"Population ages 80 and above, female",SP.POP.80UP.FE,2988,3219
French Polynesia,PYF,"Population ages 80 and above, male",SP.POP.80UP.MA,2204,2382
French Polynesia,PYF,"Population, total",SP.POP.TOTL,280378,281118
French Polynesia,PYF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,83.859,84.07
French Polynesia,PYF,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,3.529,3.649
French Polynesia,PYF,"Population ages 15-64, female",SP.POP.1564.FE.IN,96257,96614
French Polynesia,PYF,"Population ages 15-64, male",SP.POP.1564.MA.IN,98643,98879
French Polynesia,PYF,"Population ages 0-14, female",SP.POP.0014.FE.IN,27589,26825
French Polynesia,PYF,"Population ages 0-14, male",SP.POP.0014.MA.IN,29367,28649
French Polynesia,PYF,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,14597,15423
French Polynesia,PYF,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,13925,14728
Gabon,GAB,"Population ages 80 and above, female",SP.POP.80UP.FE,9018,9187
Gabon,GAB,"Population ages 80 and above, male",SP.POP.80UP.MA,6622,6751
Gabon,GAB,"Population, total",SP.POP.TOTL,2430747,2484789
Gabon,GAB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.713,68.337
Gabon,GAB,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.519,6.269
Gabon,GAB,"Population ages 15-64, female",SP.POP.1564.FE.IN,697982,715568
Gabon,GAB,"Population ages 15-64, male",SP.POP.1564.MA.IN,741382,757812
Gabon,GAB,"Population ages 0-14, female",SP.POP.0014.FE.IN,444569,452971
Gabon,GAB,"Population ages 0-14, male",SP.POP.0014.MA.IN,449310,458007
Gabon,GAB,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,52454,54008
Gabon,GAB,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,45051,46423
"Gambia, The",GMB,"Population ages 80 and above, female",SP.POP.80UP.FE,5010,5256
"Gambia, The",GMB,"Population ages 80 and above, male",SP.POP.80UP.MA,4119,4266
"Gambia, The",GMB,"Population, total",SP.POP.TOTL,2636470,2697845
"Gambia, The",GMB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,64.859,65.86
"Gambia, The",GMB,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.635,6.292
"Gambia, The",GMB,"Population ages 15-64, female",SP.POP.1564.FE.IN,744558,766276
"Gambia, The",GMB,"Population ages 15-64, male",SP.POP.1564.MA.IN,729909,752376
"Gambia, The",GMB,"Population ages 0-14, female",SP.POP.0014.FE.IN,537412,543828
"Gambia, The",GMB,"Population ages 0-14, male",SP.POP.0014.MA.IN,548403,555027
"Gambia, The",GMB,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,42003,44481
"Gambia, The",GMB,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,34186,35857
Georgia,GEO,"Population ages 80 and above, female",SP.POP.80UP.FE,101576,98745
Georgia,GEO,"Population ages 80 and above, male",SP.POP.80UP.MA,34829,32475
Georgia,GEO,"Population, total",SP.POP.TOTL,3712502,3715483
Georgia,GEO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.141,74.496
Georgia,GEO,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,12.211,11.839
Georgia,GEO,"Population ages 15-64, female",SP.POP.1564.FE.IN,1238559,1236251
Georgia,GEO,"Population ages 15-64, male",SP.POP.1564.MA.IN,1126895,1128347
Georgia,GEO,"Population ages 0-14, female",SP.POP.0014.FE.IN,381337,378719
Georgia,GEO,"Population ages 0-14, male",SP.POP.0014.MA.IN,405610,403049
Georgia,GEO,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,362892,368985
Georgia,GEO,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,197210,200132
Germany,DEU,"Population ages 80 and above, female",SP.POP.80UP.FE,3782470,3794617
Germany,DEU,"Population ages 80 and above, male",SP.POP.80UP.MA,2418195,2444301
Germany,DEU,"Population, total",SP.POP.TOTL,83177813,83287273
Germany,DEU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,80.60804878,80.54146341
Germany,DEU,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,12.7,12.3
Germany,DEU,"Population ages 15-64, female",SP.POP.1564.FE.IN,26049804,25942491
Germany,DEU,"Population ages 15-64, male",SP.POP.1564.MA.IN,26875042,26773677
Germany,DEU,"Population ages 0-14, female",SP.POP.0014.FE.IN,5629391,5638618
Germany,DEU,"Population ages 0-14, male",SP.POP.0014.MA.IN,5942748,5951281
Germany,DEU,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,10435499,10582922
Germany,DEU,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,8245328,8398285
Ghana,GHA,"Population ages 80 and above, female",SP.POP.80UP.FE,102634,106023
Ghana,GHA,"Population ages 80 and above, male",SP.POP.80UP.MA,66546,67976
Ghana,GHA,"Population, total",SP.POP.TOTL,33149152,33787914
Ghana,GHA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65.246,65.498
Ghana,GHA,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.095,7.04
Ghana,GHA,"Population ages 15-64, female",SP.POP.1564.FE.IN,9951829,10193909
Ghana,GHA,"Population ages 15-64, male",SP.POP.1564.MA.IN,9907618,10142789
Ghana,GHA,"Population ages 0-14, female",SP.POP.0014.FE.IN,5980972,6037066
Ghana,GHA,"Population ages 0-14, male",SP.POP.0014.MA.IN,6128125,6187036
Ghana,GHA,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,655539,679394
Ghana,GHA,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,525069,547720
Gibraltar,GIB,"Population ages 80 and above, female",SP.POP.80UP.FE,987,1001
Gibraltar,GIB,"Population ages 80 and above, male",SP.POP.80UP.MA,611,616
Gibraltar,GIB,"Population, total",SP.POP.TOTL,37609,38471
Gibraltar,GIB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,83.517,83.553
Gibraltar,GIB,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.409,6.51
Gibraltar,GIB,"Population ages 15-64, female",SP.POP.1564.FE.IN,12111,12404
Gibraltar,GIB,"Population ages 15-64, male",SP.POP.1564.MA.IN,12202,12500
Gibraltar,GIB,"Population ages 0-14, female",SP.POP.0014.FE.IN,3287,3320
Gibraltar,GIB,"Population ages 0-14, male",SP.POP.0014.MA.IN,3489,3526
Gibraltar,GIB,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,3497,3602
Gibraltar,GIB,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,3024,3119
Greece,GRC,"Population ages 80 and above, female",SP.POP.80UP.FE,474160,471168
Greece,GRC,"Population ages 80 and above, male",SP.POP.80UP.MA,298147,297104
Greece,GRC,"Population, total",SP.POP.TOTL,10436882,10407351
Greece,GRC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,80.78780488,81.53658537
Greece,GRC,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,13.4,12.2
Greece,GRC,"Population ages 15-64, female",SP.POP.1564.FE.IN,3307129,3294761
Greece,GRC,"Population ages 15-64, male",SP.POP.1564.MA.IN,3260131,3254604
Greece,GRC,"Population ages 0-14, female",SP.POP.0014.FE.IN,702757,687453
Greece,GRC,"Population ages 0-14, male",SP.POP.0014.MA.IN,742568,726574
Greece,GRC,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,1372255,1384293
Greece,GRC,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,1052042,1059665
Greenland,GRL,"Population ages 80 and above, female",SP.POP.80UP.FE,369,391
Greenland,GRL,"Population ages 80 and above, male",SP.POP.80UP.MA,289,315
Greenland,GRL,"Population, total",SP.POP.TOTL,56661,56865
Greenland,GRL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.5404878,71.5497561
Greenland,GRL,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,9.3,9.4
Greenland,GRL,"Population ages 15-64, female",SP.POP.1564.FE.IN,18604,18563
Greenland,GRL,"Population ages 15-64, male",SP.POP.1564.MA.IN,20842,20718
Greenland,GRL,"Population ages 0-14, female",SP.POP.0014.FE.IN,5725,5750
Greenland,GRL,"Population ages 0-14, male",SP.POP.0014.MA.IN,6063,6079
Greenland,GRL,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,2473,2616
Greenland,GRL,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,2954,3139
Grenada,GRD,"Population ages 80 and above, female",SP.POP.80UP.FE,2245,2250
Grenada,GRD,"Population ages 80 and above, male",SP.POP.80UP.MA,1277,1263
Grenada,GRD,"Population, total",SP.POP.TOTL,116913,117081
Grenada,GRD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.151,75.205
Grenada,GRD,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,8.763,8.859
Grenada,GRD,"Population ages 15-64, female",SP.POP.1564.FE.IN,39222,39339
Grenada,GRD,"Population ages 15-64, male",SP.POP.1564.MA.IN,40581,40608
Grenada,GRD,"Population ages 0-14, female",SP.POP.0014.FE.IN,11581,11388
Grenada,GRD,"Population ages 0-14, male",SP.POP.0014.MA.IN,12059,11849
Grenada,GRD,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,7374,7608
Grenada,GRD,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,6096,6290
Guam,GUM,"Population ages 80 and above, female",SP.POP.80UP.FE,1991,2129
Guam,GUM,"Population ages 80 and above, male",SP.POP.80UP.MA,1383,1448
Guam,GUM,"Population, total",SP.POP.TOTL,165180,166506
Guam,GUM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.102,77.209
Guam,GUM,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.736,6.868
Guam,GUM,"Population ages 15-64, female",SP.POP.1564.FE.IN,50196,50229
Guam,GUM,"Population ages 15-64, male",SP.POP.1564.MA.IN,52830,52777
Guam,GUM,"Population ages 0-14, female",SP.POP.0014.FE.IN,20800,20979
Guam,GUM,"Population ages 0-14, male",SP.POP.0014.MA.IN,22126,22346
Guam,GUM,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,10366,10883
Guam,GUM,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,8863,9293
Guatemala,GTM,"Population ages 80 and above, female",SP.POP.80UP.FE,69791,72402
Guatemala,GTM,"Population ages 80 and above, male",SP.POP.80UP.MA,52812,54995
Guatemala,GTM,"Population, total",SP.POP.TOTL,17847877,18124838
Guatemala,GTM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.206,72.602
Guatemala,GTM,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,5.281,4.829
Guatemala,GTM,"Population ages 15-64, female",SP.POP.1564.FE.IN,5667202,5795145
Guatemala,GTM,"Population ages 15-64, male",SP.POP.1564.MA.IN,5515578,5646614
Guatemala,GTM,"Population ages 0-14, female",SP.POP.0014.FE.IN,2877273,2869625
Guatemala,GTM,"Population ages 0-14, male",SP.POP.0014.MA.IN,2961486,2955290
Guatemala,GTM,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,451933,471057
Guatemala,GTM,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,374404,387108
Guinea,GIN,"Population ages 80 and above, female",SP.POP.80UP.FE,40479,41623
Guinea,GIN,"Population ages 80 and above, male",SP.POP.80UP.MA,26787,27484
Guinea,GIN,"Population, total",SP.POP.TOTL,14055137,14405468
Guinea,GIN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,60.432,60.74
Guinea,GIN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,9.3,9.125
Guinea,GIN,"Population ages 15-64, female",SP.POP.1564.FE.IN,3952429,4067756
Guinea,GIN,"Population ages 15-64, male",SP.POP.1564.MA.IN,3777788,3900773
Guinea,GIN,"Population ages 0-14, female",SP.POP.0014.FE.IN,2879733,2927975
Guinea,GIN,"Population ages 0-14, male",SP.POP.0014.MA.IN,2962949,3013263
Guinea,GIN,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,279659,287204
Guinea,GIN,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,202578,208497
Guinea-Bissau,GNB,"Population ages 80 and above, female",SP.POP.80UP.FE,4512,4676
Guinea-Bissau,GNB,"Population ages 80 and above, male",SP.POP.80UP.MA,2947,3025
Guinea-Bissau,GNB,"Population, total",SP.POP.TOTL,2105529,2153339
Guinea-Bissau,GNB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.605,64.085
Guinea-Bissau,GNB,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.224,7.05
Guinea-Bissau,GNB,"Population ages 15-64, female",SP.POP.1564.FE.IN,613438,630940
Guinea-Bissau,GNB,"Population ages 15-64, male",SP.POP.1564.MA.IN,591029,609708
Guinea-Bissau,GNB,"Population ages 0-14, female",SP.POP.0014.FE.IN,412897,417264
Guinea-Bissau,GNB,"Population ages 0-14, male",SP.POP.0014.MA.IN,423098,427757
Guinea-Bissau,GNB,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,39515,41340
Guinea-Bissau,GNB,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,25552,26330
Guyana,GUY,"Population ages 80 and above, female",SP.POP.80UP.FE,4908,5125
Guyana,GUY,"Population ages 80 and above, male",SP.POP.80UP.MA,2839,2949
Guyana,GUY,"Population, total",SP.POP.TOTL,821637,826353
Guyana,GUY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.888,70.18
Guyana,GUY,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.309,7.32
Guyana,GUY,"Population ages 15-64, female",SP.POP.1564.FE.IN,272897,273695
Guyana,GUY,"Population ages 15-64, male",SP.POP.1564.MA.IN,256028,256801
Guyana,GUY,"Population ages 0-14, female",SP.POP.0014.FE.IN,118994,119358
Guyana,GUY,"Population ages 0-14, male",SP.POP.0014.MA.IN,122591,122955
Guyana,GUY,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,29374,30843
Guyana,GUY,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,21751,22701
Haiti,HTI,"Population ages 80 and above, female",SP.POP.80UP.FE,38493,39731
Haiti,HTI,"Population ages 80 and above, male",SP.POP.80UP.MA,23189,23889
Haiti,HTI,"Population, total",SP.POP.TOTL,11503606,11637398
Haiti,HTI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.948,64.936
Haiti,HTI,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,8.272,7.817
Haiti,HTI,"Population ages 15-64, female",SP.POP.1564.FE.IN,3685010,3746180
Haiti,HTI,"Population ages 15-64, male",SP.POP.1564.MA.IN,3622861,3679602
Haiti,HTI,"Population ages 0-14, female",SP.POP.0014.FE.IN,1821662,1822092
Haiti,HTI,"Population ages 0-14, male",SP.POP.0014.MA.IN,1851726,1852090
Haiti,HTI,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,298619,307537
Haiti,HTI,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,223728,229896
Heavily indebted poor countries (HIPC),HPC,"Population ages 80 and above, female",SP.POP.80UP.FE,1996222,2071346
Heavily indebted poor countries (HIPC),HPC,"Population ages 80 and above, male",SP.POP.80UP.MA,1323329,1372258
Heavily indebted poor countries (HIPC),HPC,"Population, total",SP.POP.TOTL,893906294,917304254
Heavily indebted poor countries (HIPC),HPC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.84044586,64.71590542
Heavily indebted poor countries (HIPC),HPC,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.505949729,6.968980633
Heavily indebted poor countries (HIPC),HPC,"Population ages 15-64, female",SP.POP.1564.FE.IN,247643836,255307562
Heavily indebted poor countries (HIPC),HPC,"Population ages 15-64, male",SP.POP.1564.MA.IN,243586928,251225342
Heavily indebted poor countries (HIPC),HPC,"Population ages 0-14, female",SP.POP.0014.FE.IN,185904765,189410958
Heavily indebted poor countries (HIPC),HPC,"Population ages 0-14, male",SP.POP.0014.MA.IN,190221410,193834308
Heavily indebted poor countries (HIPC),HPC,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,14799657,15368281
Heavily indebted poor countries (HIPC),HPC,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,11749702,12157801
